Code,Year,CO2 emissions per capita,Daily calorie supply per person,GDP per capita,"Measles, first dose (MCV1)",Polio (Pol3),Tetanus (DTP3),Life expectancy,Military expenditure (% of GDP),Political regime,"Population, total",Share of the population using the Internet,Share of the population using at least basic sanitation,Share of the labor force employed in agriculture,Share of the population with access to electricity
BLR,2007,6.3029184,3193.2844,14856.956,99.0,90.0,95.0,69.9855,1.6497658,1,9563135.0,19.7,93.67357,12.07,92.6
BLR,2008,6.6039224,3208.9468,16223.997,99.0,98.0,97.0,70.3485,1.4534929,1,9529357.0,23.0,94.132545,11.63,93.2
BLR,2009,6.3770075,3132.1375,16088.725,99.0,98.0,96.0,70.4088,1.372577,1,9507334.0,27.43,94.59706,11.35,93.8
BLR,2010,6.586985,3177.3093,17172.46,99.0,99.0,98.0,70.5005,1.3413835,1,9490752.0,31.8,95.06666,10.89,94.4
BLR,2011,6.476822,3230.5708,17918.0,99.0,98.0,98.0,71.0679,1.224495,1,9472738.0,39.6489,95.53921,10.59,95.0
BLR,2012,6.6143084,3303.4316,18245.008,98.0,98.0,98.0,71.8,1.2292187,1,9463075.0,46.91,96.01604,10.31,95.6
BLR,2013,6.7781887,3315.8887,18456.41,99.0,98.0,98.0,72.6808,1.2707967,1,9464454.0,54.17,96.49674,10.14,96.2
BLR,2014,6.7245016,3338.3423,18805.18,99.0,97.0,97.0,73.245,1.0423276,1,9472704.0,59.0163,96.98077,9.89,96.8
BLR,2015,6.2006974,3303.2903,18122.863,99.0,99.0,99.0,73.7607,1.138066,1,9487289.0,62.2304,97.46775,9.7,97.4
BLR,2016,6.125662,3295.9578,17701.959,98.0,98.0,98.0,74.1532,1.5232809,1,9499066.0,71.113,97.956726,9.73,98.0
BLR,2017,6.2600746,3314.589,18193.273,97.0,98.0,97.0,74.3618,1.3720045,1,9495793.0,74.4364,98.447136,10.7,98.7
BLR,2018,6.558066,3315.9097,18809.494,98.0,98.0,97.0,74.3344,1.5379943,1,9480031.0,79.1299,98.9392,11.31,99.3
BLR,2019,6.5890727,3373.8218,19130.395,98.0,98.0,98.0,74.2555,1.396423,1,9435415.0,82.7892,99.43386,11.06,100.0
BEL,2000,12.366287,3714.8904,33719.77,82.0,96.0,95.0,77.7684,1.3508654,3,10251719.0,29.4317,99.48463,1.91,100.0
BEL,2001,12.256729,3752.0977,33923.344,82.0,96.0,95.0,78.0824,1.2835232,3,10287005.0,31.2884,99.484795,1.38,100.0
BEL,2002,12.27944,3751.186,34419.695,82.0,96.0,95.0,78.1678,1.2237613,3,10332975.0,46.33,99.48496,1.79,100.0
BEL,2003,12.363994,3720.1301,34588.477,82.0,96.0,95.0,78.3203,1.221194,3,10376262.0,49.97,99.48512,1.72,100.0
BEL,2004,12.360431,3729.0366,35740.35,82.0,96.0,95.0,78.9605,1.1565944,3,10421298.0,53.86,99.48529,2.22,100.0
BEL,2005,11.991515,3726.3254,36338.383,88.0,97.0,97.0,79.0532,1.0966412,3,10478883.0,55.82,99.48546,2.04,100.0
BEL,2006,11.7458515,3729.9343,37051.902,92.0,99.0,98.0,79.3894,1.056123,3,10548445.0,61.9819,99.48562,1.95,100.0
BEL,2007,11.3400345,3731.3499,38082.875,92.0,99.0,98.0,79.5284,1.0980188,3,10625488.0,66.7604,99.48578,1.86,100.0
BEL,2008,11.2238655,3723.877,38117.348,93.0,99.0,99.0,79.5793,1.2219145,3,10709711.0,68.8573,99.48594,1.55,100.0
BEL,2009,9.970168,3713.7751,36998.65,95.0,98.0,98.0,79.8489,1.1635301,3,10812936.0,74.5441,99.48611,1.49,100.0
BEL,2010,10.475143,3706.5137,37739.33,95.0,98.0,98.0,80.04,1.0901811,3,10936619.0,77.6398,99.48612,1.35,100.0
BEL,2011,9.526456,3704.622,38130.0,95.0,98.0,98.0,80.3664,1.0445012,3,11038624.0,81.61,99.48613,1.3,100.0
BEL,2012,9.226742,3698.1292,38173.234,96.0,99.0,99.0,80.2604,1.0370296,3,11107522.0,80.72,99.486145,1.17,100.0
BEL,2013,9.212671,3717.991,38169.832,96.0,99.0,99.0,80.4668,1.00452,3,11160277.0,82.1702,99.48615,1.36,100.0
BEL,2014,8.660123,3795.3325,38599.426,96.0,99.0,99.0,81.0802,0.9662723,3,11210113.0,85.0012,99.48616,1.22,100.0
BEL,2015,8.986653,3807.8892,39160.324,96.0,99.0,99.0,80.8889,0.91183,3,11275332.0,85.0529,99.48617,1.18,100.0
BEL,2016,8.807806,3775.5278,39456.863,96.0,98.0,98.0,81.2647,0.89808524,3,11332707.0,86.5165,99.486176,1.25,100.0
BEL,2017,8.726891,3795.169,39940.824,96.0,98.0,98.0,81.3624,0.8868372,3,11376583.0,87.6797,99.48618,1.16,100.0
BEL,2018,8.772404,3807.8074,40471.914,96.0,98.0,98.0,81.4805,0.89244246,3,11428608.0,88.6473,99.48618,0.99,100.0
BEL,2019,8.685232,3855.3591,41155.527,96.0,98.0,97.0,81.8353,0.8870049,3,11490623.0,90.2754,99.4862,0.92,100.0
BEN,2000,0.20396094,2160.2507,1908.9366,70.0,78.0,78.0,56.5945,0.41285232,2,7221618.0,0.225248,8.528124,48.39,21.5
BEN,2001,0.22685939,2230.8647,1928.0967,68.0,77.0,76.0,56.6542,0.35797113,2,7445599.0,0.363418,8.939752,47.91,21.9
BEN,2002,0.27491033,2319.5332,1934.3967,66.0,76.0,75.0,56.851,0.6228195,2,7675430.0,0.702946,9.373913,47.46,23.4
BEN,2003,0.30253705,2286.3125,1919.6151,65.0,75.0,73.0,57.0924,0.64722323,2,7913074.0,0.951327,9.838774,47.07,24.3
BEN,2004,0.31787828,2389.7866,1923.7192,63.0,74.0,72.0,57.3465,0.67614985,2,8159098.0,1.18254,10.315592,46.65,25.2
BEN,2005,0.29547676,2364.4465,1875.9193,61.0,73.0,70.0,57.7384,0.68097067,2,8426145.0,1.27103,10.803953,46.32,26.1
BEN,2006,0.38548398,2379.7563,1870.5325,66.0,76.0,74.0,57.9659,0.6657233,2,8693243.0,1.53785,11.303962,45.88,27.9
BEN,2008,0.42466354,2451.2122,1920.306,66.0,77.0,75.0,58.099,0.663959,2,9228468.0,1.85,12.339007,44.85,29.0
BEN,2012,0.42341638,2526.4663,1867.0,74.0,80.0,80.0,58.5585,0.70205617,2,10397659.0,4.5,14.5443125,43.03,38.4
BEN,2013,0.42637473,2529.775,1939.0,68.0,73.0,77.0,58.8634,0.6872397,2,10708831.0,4.9,15.123305,42.27,34.7
BEN,2014,0.4328207,2556.327,2008.0,65.0,71.0,74.0,59.0082,0.700925,2,11030008.0,6.0,15.714331,41.56,34.1
BEN,2015,0.46812668,2537.119,2055.0,67.0,72.0,74.0,59.1233,0.79848534,2,11360681.0,11.255,16.316948,41.08,29.6
BEN,2016,0.4539761,2543.4084,2061.9036,68.0,73.0,78.0,59.2826,0.67359674,2,11697845.0,14.5,16.931097,40.59,37.0
BEN,2017,0.46138746,2544.5386,2115.587,65.0,72.0,76.0,59.5278,0.9206131,2,12039777.0,18.7,17.556713,39.87,34.5
BEN,2018,0.45774767,2539.0706,2192.261,61.0,70.0,74.0,59.7097,0.63285756,2,12383349.0,19.0,18.193731,39.08,39.0
BEN,2019,0.41429225,2594.8896,2276.1038,58.0,69.0,72.0,59.8875,0.47331393,1,12726760.0,20.5,18.842085,38.27,40.0
BOL,2000,0.9809387,2049.1453,4173.5493,84.0,74.0,75.0,62.0572,2.0629716,2,8606330.0,1.44276,34.915855,38.94,70.0
BOL,2001,0.9999472,2063.0713,4166.4917,88.0,71.0,71.0,62.5381,2.3204467,2,8752740.0,2.12046,36.106926,44.2,69.3
BOL,2002,1.1701754,2088.4539,4193.755,91.0,76.0,77.0,63.0676,1.9903338,2,8900358.0,3.11719,37.278877,42.39,64.0
BOL,2003,1.2135043,2109.1167,4230.3726,96.0,82.0,88.0,63.4553,2.1454833,2,9050703.0,3.5086,38.44232,35.09,72.3
BOL,2004,1.2006482,2047.3685,4330.5557,90.0,84.0,84.0,63.8186,1.8965033,2,9204297.0,4.43992,39.60072,35.09,75.9
BOL,2005,1.317933,2104.7046,4445.3477,89.0,84.0,85.0,64.1822,1.7170044,2,9360758.0,5.22758,40.75346,38.61,68.3
BOL,2006,1.2989998,2157.9377,4581.9023,88.0,82.0,83.0,64.529,1.4662269,2,9521685.0,6.20067,41.901554,39.5,76.2
BOL,2007,1.3153074,2162.7737,4713.448,86.0,85.0,84.0,64.9386,1.4890476,2,9685960.0,10.4992,43.481045,36.1,80.2
BOL,2008,1.3224934,2142.3274,4924.032,92.0,87.0,88.0,65.2987,2.1939516,2,9850859.0,12.5,45.079227,31.2,84.7
BOL,2009,1.361099,2128.0427,5011.3384,93.0,92.0,93.0,65.6555,1.7613609,2,10016279.0,16.8,46.69501,30.09,86.8
BOL,2010,1.4543422,2247.2087,5141.759,88.0,90.0,91.0,66.0033,2.7850072,2,10182345.0,22.4,48.328587,30.0,88.0
BOL,2011,1.5510005,2266.2498,5331.0,96.0,95.0,95.0,66.2816,1.6841227,2,10348931.0,30.0,49.98013,29.79,88.3
BOL,2012,1.6712606,2277.3591,5503.908,92.0,93.0,93.0,66.5858,1.8456064,2,10515814.0,35.34,51.6492,27.79,90.4
BOL,2013,1.6641724,2287.5598,5775.7515,87.0,87.0,86.0,66.7773,1.8412404,2,10682612.0,36.99,53.319153,29.23,89.5
BOL,2014,1.8343189,2277.8503,5988.2773,89.0,84.0,85.0,66.9697,1.8969151,2,10848889.0,34.6016,54.99663,30.85,90.0
BOL,2015,1.8066506,2338.5386,6176.267,95.0,88.0,89.0,67.2052,1.759436,2,11014707.0,37.4868,56.692017,27.85,91.5
BOL,2016,1.9006767,2382.64,6337.799,94.0,87.0,87.0,67.3925,1.5304679,2,11180020.0,39.6975,58.405506,29.68,91.8
BOL,2017,1.9552563,2380.2498,6503.387,83.0,83.0,84.0,67.5357,1.5364274,2,11344591.0,43.8323,60.136406,30.49,91.8
BOL,2018,1.9558697,2413.26,6679.4385,89.0,83.0,83.0,67.6992,1.4969026,2,11508370.0,44.2861,61.886375,31.06,92.8
BOL,2019,1.9371525,2441.0308,6730.809,79.0,75.0,75.0,67.8198,1.4512709,0,11671386.0,47.4748,63.655277,30.54,95.1
BIH,2002,3.3840928,2700.115,7391.5923,89.0,86.0,80.0,75.9938,3.904373,2,4188006.0,2.64827,95.098145,23.45,98.5
BIH,2003,3.436171,2642.3845,7551.408,84.0,87.0,87.0,76.4487,2.4166977,2,4178523.0,3.96504,95.10886,22.7,99.0
BIH,2004,3.7339993,2901.4116,7857.3784,88.0,87.0,84.0,76.4891,1.8896029,2,4140990.0,15.469,95.12025,22.1,99.1
BIH,2005,3.917028,2877.4465,8057.6826,90.0,95.0,93.0,76.4243,1.5442196,2,4096493.0,21.3267,95.135796,21.31,99.1
BIH,2006,4.2790227,2876.2556,8410.801,85.0,91.0,87.0,76.0275,1.3865335,2,4063269.0,25.1224,95.151634,20.55,99.4
BIH,2007,4.3539753,2953.7441,8811.861,96.0,95.0,95.0,76.1618,1.2361529,2,4013420.0,27.92,95.16789,19.82,99.7
BIH,2008,5.0550623,3038.8828,9199.262,84.0,92.0,91.0,76.3005,1.220612,2,3947545.0,34.66,95.184456,20.58,99.3
BIH,2009,5.293341,3057.7332,9018.506,93.0,90.0,90.0,76.7013,1.3765862,2,3879798.0,37.74,95.201324,21.23,99.4
BIH,2010,5.5478983,3097.802,8982.458,91.0,90.0,89.0,76.827,1.2803415,2,3811480.0,42.75,95.21848,19.7,99.5
BIH,2011,6.3511963,3111.371,8961.0,89.0,89.0,88.0,76.9632,1.1364303,2,3741799.0,43.8877,95.236015,19.61,99.7
BIH,2012,6.0319147,3110.461,8894.932,94.0,87.0,92.0,77.0365,1.145572,2,3670109.0,45.0645,95.25391,20.56,99.7
BIH,2013,6.0376544,3157.0027,9113.055,92.0,87.0,89.0,77.1292,1.0870558,2,3610857.0,48.5213,95.27203,18.86,99.5
BIH,2014,5.4173074,3221.8093,9228.818,89.0,86.0,86.0,77.089,1.0258268,2,3564831.0,49.9177,95.290535,17.08,99.9
BIH,2015,5.2466326,3293.019,9639.478,83.0,74.0,82.0,77.0733,0.9888576,2,3518541.0,52.6,95.312935,17.52,99.7
BIH,2016,6.258016,3327.733,9966.366,68.0,79.0,78.0,77.1241,0.9227723,2,3472997.0,60.2565,95.33614,17.96,100.0
BIH,2017,6.4609365,3304.246,10305.933,69.0,75.0,75.0,77.3855,0.8525936,2,3428684.0,64.892,95.36024,16.82,100.0
BIH,2018,6.5186605,3337.731,10718.778,68.0,73.0,73.0,77.9425,0.84004736,2,3386999.0,70.1201,95.38506,15.73,100.0
BWA,2000,2.2520688,2176.2458,8044.142,91.0,97.0,97.0,52.2631,3.1912432,3,1677384.0,2.90267,53.739555,19.96,26.5
BWA,2001,2.2468498,2242.9846,8082.8237,91.0,97.0,97.0,52.2104,3.831223,3,1712264.0,3.43089,54.74514,20.49,24.8
BWA,2002,2.278496,2188.7183,8604.067,92.0,97.0,97.0,52.3733,4.1102066,3,1744765.0,3.38592,55.604088,20.82,27.0
BWA,2003,2.1541483,2181.1304,9042.52,92.0,96.0,96.0,52.8508,4.0073667,3,1775744.0,3.34519,56.432262,21.22,33.1
BWA,2004,2.155231,2249.01,9329.509,93.0,96.0,96.0,53.5729,3.5058742,3,1807153.0,3.30489,57.248806,21.96,35.3
BWA,2005,2.2264223,2241.1492,9798.087,93.0,96.0,96.0,54.3862,2.858004,3,1839881.0,3.26255,58.052437,22.66,37.5
BWA,2006,2.2048197,2174.6296,10665.68,94.0,96.0,96.0,55.1119,2.7545462,3,1874526.0,4.28993,58.84412,23.22,39.7
BWA,2007,2.2123566,2170.3066,11602.068,95.0,96.0,96.0,56.7351,2.9000146,3,1911200.0,5.28,59.99491,23.77,41.9
BWA,2008,2.3092914,2166.11,12385.149,95.0,96.0,96.0,57.6607,3.0976205,3,1949973.0,6.25,61.111156,24.39,44.5
BWA,2009,1.936756,2156.282,11494.757,96.0,96.0,96.0,58.2975,3.2628207,3,1990671.0,6.15,62.188946,25.09,43.4
BWA,2010,2.2316918,2457.22,12544.728,96.0,96.0,95.0,59.1373,2.75908,3,2033110.0,6.0,63.229877,24.59,52.0
BWA,2011,1.9429603,2464.7104,13376.0,97.0,96.0,95.0,59.7149,2.40443,3,2073538.0,9.0,64.23258,24.06,53.2
BWA,2012,2.4076023,2469.0737,13134.406,97.0,96.0,95.0,60.3844,2.3437722,3,2108617.0,16.0,65.03728,23.57,56.0
BWA,2013,2.6454382,2475.1519,14355.76,97.0,96.0,95.0,61.2167,2.147171,3,2140687.0,30.0,65.79083,22.86,58.0
BWA,2014,3.1537738,2504.625,14929.678,97.0,96.0,95.0,62.1675,2.211997,3,2172053.0,36.7447,66.52149,22.29,60.0
BWA,2015,2.4588568,2532.1133,13980.036,97.0,96.0,95.0,63.215,2.8251944,3,2203276.0,37.3121,67.22889,21.9,62.1
BWA,2016,2.837354,2545.1653,14752.188,97.0,96.0,95.0,64.3199,3.4106627,3,2234784.0,42.2576,67.912964,21.36,64.2
BWA,2017,3.1173916,2572.0913,15121.662,97.0,96.0,95.0,65.4203,3.248579,3,2266749.0,47.8587,68.57314,20.88,67.4
BWA,2018,3.324487,2534.46,15515.622,97.0,96.0,95.0,66.3709,2.9247594,3,2299149.0,54.2022,69.20699,20.37,68.3
BWA,2019,3.209815,2577.098,15747.324,97.0,96.0,95.0,67.1668,3.0812225,3,2332082.0,61.3865,69.81506,19.9,70.1
BRA,2000,1.9548683,2888.0552,9834.425,99.0,99.0,98.0,69.5842,1.7307261,2,174018278.0,2.87069,73.36616,16.49,94.4
BRA,2001,1.9634905,2902.938,9953.31,99.0,99.0,98.0,69.98,1.9518825,2,176301201.0,4.52849,74.23592,16.42,96.0
BRA,2002,1.948225,2941.602,10245.069,96.0,99.0,99.0,70.3958,1.8957711,2,178503485.0,9.14943,75.086754,16.53,96.7
BRA,2003,1.9080932,3086.1929,10354.596,97.0,99.0,99.0,70.8841,1.5034776,2,180622688.0,13.2076,75.932205,16.68,97.0
BRA,2004,1.9785615,3104.521,10949.66,97.0,99.0,99.0,71.3611,1.4612684,2,182675144.0,19.0737,76.77193,17.14,96.8
BRA,2005,1.9728968,3102.2305,11305.771,98.0,99.0,99.0,71.8319,1.5240135,2,184688101.0,21.0227,77.60604,16.62,97.1
BRA,2006,1.976238,3120.5635,11766.605,99.0,99.0,99.0,72.2963,1.481085,2,186653099.0,28.1784,78.43505,15.62,97.6
BRA,2007,2.0714328,3129.798,12500.007,99.0,99.0,99.0,72.7297,1.4662921,2,188552311.0,30.88,79.259026,14.68,98.1
BRA,2008,2.167588,3201.35,13164.012,99.0,99.0,99.0,73.1109,1.4419241,2,190367297.0,33.83,80.07807,13.85,98.5
BRA,2009,2.0292346,3189.2578,13180.891,99.0,99.0,99.0,73.4569,1.5386256,2,192079958.0,39.22,80.89148,13.43,98.9
BRA,2010,2.2729204,3302.99,14215.612,99.0,99.0,99.0,73.779,1.539407,2,193701931.0,40.65,81.70014,12.66,98.6
BRA,2011,2.3653224,3348.85,14831.0,99.0,98.0,99.0,74.0473,1.4118512,2,195284736.0,45.69,82.50753,11.99,99.3
BRA,2012,2.5268083,3300.03,14985.498,99.0,96.0,95.0,74.3346,1.3786565,2,196876113.0,48.56,83.31022,11.47,99.5
BRA,2013,2.6782215,3311.13,15305.414,98.0,96.0,97.0,74.6093,1.3294461,2,198478290.0,51.04,84.10757,11.17,99.6
BRA,2014,2.7814436,3354.31,15251.89,97.0,96.0,93.0,74.8225,1.3302444,2,200085126.0,54.551,84.90076,10.34,99.7
BRA,2015,2.6189272,3299.99,14583.982,96.0,98.0,96.0,75.1064,1.3655171,2,201675534.0,58.328,85.68917,10.2,99.7
BRA,2016,2.4197884,3280.27,13990.646,95.0,72.0,89.0,75.0805,1.3479755,2,203218108.0,60.8725,86.47254,10.14,99.7
BRA,2017,2.429146,3296.8203,14062.75,87.0,84.0,83.0,75.3835,1.4140216,2,204703440.0,67.4713,87.25134,9.46,99.8
BRA,2018,2.3123908,3339.51,14197.55,92.0,85.0,87.0,75.6335,1.4696777,2,206107265.0,70.4343,88.02503,9.26,99.7
BRA,2019,2.2979572,3350.08,14257.871,91.0,85.0,70.0,75.8093,1.3827972,2,207455459.0,73.9124,88.794365,9.08,99.8
BGR,2000,5.687045,2813.1692,8410.795,89.0,94.0,93.0,71.5746,2.6524556,2,8000519.0,5.37092,85.82707,13.2,88.1
BGR,2001,6.1827483,2818.3247,8832.291,90.0,94.0,94.0,71.8788,2.8625195,2,7928455.0,7.6123,85.83526,9.69,88.6
BGR,2002,5.868906,2781.8457,9471.766,92.0,94.0,93.0,72.128,2.7796767,2,7861949.0,9.08,85.84624,10.71,89.1
BGR,2003,6.4695783,2757.9167,10080.783,96.0,96.0,96.0,72.3727,2.6912014,2,7804405.0,12.04,85.85712,11.14,89.6
BGR,2004,6.3923783,2762.42,10853.785,95.0,94.0,95.0,72.5754,2.3737118,2,7749430.0,18.13,85.86797,10.75,90.1
BGR,2005,6.5757046,2718.737,11758.084,96.0,97.0,96.0,72.5591,2.2353501,2,7695047.0,19.97,85.87874,8.94,90.6
BGR,2006,6.784753,2752.7556,12706.182,96.0,96.0,95.0,72.6899,2.0817618,2,7640292.0,27.09,85.889404,8.11,91.2
BGR,2007,7.3375487,2725.389,13785.228,96.0,95.0,95.0,73.008,2.2285397,2,7586896.0,33.64,85.90002,7.54,91.7
BGR,2008,7.1694345,2770.338,14761.715,96.0,96.0,95.0,73.3385,2.131864,2,7535589.0,39.67,85.91056,7.47,92.3
BGR,2009,6.1097956,2769.373,14363.259,96.0,94.0,94.0,73.6808,1.7395115,2,7488016.0,45.0,85.921005,7.09,92.9
BGR,2010,6.4289203,2775.0522,14686.461,97.0,94.0,94.0,73.814,1.6424615,2,7437594.0,46.23,85.931404,6.82,93.5
BGR,2011,7.1978717,2786.9688,15112.0,95.0,95.0,95.0,74.1693,1.3140002,2,7380023.0,47.98,85.9417,6.78,94.1
BGR,2012,6.5978446,2794.0662,15314.524,94.0,95.0,95.0,74.3373,1.329819,2,7317020.0,51.9,85.952034,6.44,94.7
BGR,2013,5.861707,2856.8481,15314.154,95.0,95.0,95.0,74.8277,1.4540428,2,7264605.0,53.0615,85.962395,6.66,95.3
BGR,2014,6.253115,2878.14,15550.346,93.0,88.0,88.0,74.4664,1.3096023,2,7223450.0,55.4904,85.972755,7.01,95.9
BGR,2015,6.7052627,2779.092,16186.409,92.0,91.0,91.0,74.6208,1.2459335,2,7177515.0,56.6563,85.983154,6.86,96.6
BGR,2016,6.3618603,2845.9075,16795.824,92.0,92.0,92.0,74.8271,1.2438458,2,7127436.0,59.8255,85.993546,6.75,97.3
BGR,2017,6.705518,2855.2693,17386.271,94.0,92.0,92.0,74.7977,1.2222085,2,7075642.0,63.4101,86.003975,7.01,98.1
BGR,2018,6.192869,2909.192,17982.424,93.0,92.0,92.0,74.9325,1.4510621,2,7024745.0,64.782,86.01436,6.58,98.7
BGR,2019,6.0490556,2902.7517,18840.764,95.0,93.0,93.0,75.0874,3.1449509,2,6975466.0,67.947,86.02475,6.62,99.2
BFA,2000,0.078049414,2256.2773,1275.4819,48.0,45.0,45.0,50.8081,1.2380464,2,11925548.0,0.0770802,8.841626,80.43,9.1
BFA,2001,0.08656977,2265.8057,1283.3822,63.0,62.0,62.0,51.1884,1.155515,2,12294996.0,0.157732,9.13087,78.35,9.5
BFA,2002,0.08416317,2337.8188,1255.5571,64.0,69.0,69.0,51.4475,1.177935,2,12680904.0,0.200993,10.059843,76.11,9.9
BFA,2003,0.09053791,2411.3247,1277.5808,76.0,83.0,79.0,51.9586,1.0730554,2,13082530.0,0.37344,11.008088,73.46,11.4
BFA,2004,0.08203178,2418.435,1268.6866,78.0,83.0,79.0,52.5999,1.2070057,2,13500536.0,0.400295,11.975995,70.72,10.7
BFA,2005,0.07922409,2372.817,1309.9836,84.0,94.0,82.0,53.271,1.2018949,2,13932127.0,0.469914,12.961087,67.52,11.1
BFA,2006,0.08468466,2460.7766,1322.6372,88.0,94.0,86.0,53.7837,1.1103219,2,14373713.0,0.632708,13.963679,64.09,11.6
BFA,2007,0.10909914,2446.1086,1308.5203,94.0,93.0,89.0,54.3768,1.4157265,2,14816313.0,0.75,14.918854,60.53,12.0
BFA,2008,0.11913781,2486.553,1315.4537,94.0,92.0,93.0,55.1985,1.2429127,2,15258103.0,0.92,15.838559,56.66,12.5
BFA,2009,0.11688715,2535.6802,1287.3678,94.0,91.0,92.0,55.7909,1.352765,2,15710067.0,1.13,16.771318,52.7,12.6
BFA,2010,0.12271354,2595.2896,1326.1975,92.0,90.0,91.0,56.343,1.2247859,2,16176503.0,2.4,17.717348,48.22,13.1
BFA,2011,0.12899202,2572.9204,1344.0,89.0,90.0,91.0,57.0011,1.1509058,2,16661907.0,3.0,18.676083,43.72,14.8
BFA,2012,0.15208146,2632.5908,1387.6171,87.0,90.0,90.0,57.4574,1.1760285,2,17172284.0,3.72503,19.646593,39.2,15.1
BFA,2013,0.15873493,2652.3098,1424.2133,82.0,89.0,88.0,57.9033,1.2360903,2,17695411.0,5.0,20.628317,34.73,15.4
BFA,2014,0.15730137,2639.1892,1443.2963,88.0,91.0,91.0,58.3315,1.272342,2,18229466.0,6.0,21.621008,30.38,19.2
BFA,2015,0.19937555,2645.4502,1456.9303,88.0,91.0,91.0,58.7777,1.2507808,1,18777488.0,6.55,22.623724,29.75,16.2
BFA,2016,0.20624086,2636.4106,1500.0236,88.0,91.0,91.0,59.1732,1.1653334,2,19334854.0,7.14,23.635868,28.93,16.6
BFA,2017,0.23230799,2610.0095,1548.481,88.0,91.0,91.0,59.5775,1.3636297,2,19894413.0,7.79,24.655891,28.02,17.0
BFA,2018,0.25570858,2648.69,1605.3588,88.0,91.0,91.0,59.9719,1.9253846,2,20438289.0,8.5,25.683556,27.08,14.4
BFA,2019,0.2680103,2628.0793,1651.1173,88.0,91.0,91.0,60.1842,2.212552,2,20961956.0,9.27181,26.718569,26.21,17.6
BDI,2012,0.03892828,1401.0671,727.0,93.0,96.0,96.0,58.5008,2.5271778,1,10071033.0,1.22,45.24162,87.24,6.5
BDI,2013,0.041766603,1441.214,738.0,98.0,96.0,96.0,59.1786,2.482413,1,10439346.0,1.26422,45.12575,86.71,6.9
BDI,2014,0.03288268,1549.6427,748.0,94.0,95.0,95.0,59.7644,2.2979455,1,10799789.0,1.04239,45.006775,86.19,7.0
BDI,2015,0.03217066,1647.2743,694.0,93.0,94.0,94.0,60.1068,2.13132,1,11047581.0,2.0,44.88445,86.29,7.9
BDI,2016,0.038141336,1695.8793,704.635,93.0,94.0,94.0,60.7887,2.2431638,1,11239459.0,2.2,44.758583,86.28,8.5
BDI,2017,0.04488647,1683.0094,715.09454,90.0,91.0,91.0,61.3452,2.0027099,1,11506764.0,2.66075,44.628983,86.31,9.3
BDI,2018,0.054395214,1731.8253,730.9046,88.0,90.0,90.0,61.8065,2.1494195,1,11859444.0,4.0,44.495438,86.25,9.5
BDI,2019,0.055907715,1724.6868,738.9831,92.0,93.0,93.0,62.1801,2.807817,1,12255339.0,6.1,44.35774,86.21,9.8
KHM,2000,0.16023311,2074.3809,1659.0891,65.0,62.0,59.0,59.4914,2.1858034,1,12462343.0,0.0470226,10.447278,73.48,16.6
KHM,2001,0.17656456,2140.1736,1726.4713,59.0,59.0,60.0,60.4566,1.7055995,1,12658486.0,0.0769561,10.795828,68.93,9.5
KHM,2002,0.16759162,2238.2434,1770.9572,52.0,54.0,54.0,61.3945,1.4462909,1,12855249.0,0.226983,13.521313,67.25,13.1
KHM,2003,0.17265834,2240.7344,1850.2043,65.0,69.0,69.0,62.3452,1.3361026,1,13050977.0,0.26057,16.495766,65.99,19.3
KHM,2004,0.16902593,2258.5557,1965.8787,80.0,86.0,85.0,63.2558,1.176516,1,13244737.0,0.300437,19.488604,63.87,14.2
KHM,2005,0.16439903,2312.5935,2144.845,79.0,82.0,82.0,64.1128,1.0041903,1,13439203.0,0.317322,22.499708,62.03,20.5
KHM,2006,0.20873387,2362.355,2286.3848,78.0,80.0,80.0,64.8859,0.90870047,1,13639032.0,0.468357,25.528465,60.08,27.5
KHM,2007,0.25209647,2371.6497,2422.7566,79.0,82.0,82.0,65.5491,0.78017515,1,13841773.0,0.49,28.575285,58.13,20.2
KHM,2008,0.28009662,2383.7673,2482.0068,89.0,91.0,91.0,66.1469,0.67873114,1,14053479.0,0.51,31.656992,58.11,26.4
KHM,2009,0.32075632,2394.5144,2433.3062,92.0,95.0,94.0,66.7473,1.0924635,1,14276819.0,0.53,34.84313,58.04,25.6
KHM,2010,0.34945744,2520.72,2426.687,90.0,90.0,90.0,67.3108,1.2155987,1,14500730.0,1.26,38.03993,57.31,31.1
KHM,2011,0.3580236,2610.4888,2496.0,88.0,91.0,91.0,67.8691,1.1985526,1,14722587.0,3.1,41.24691,56.55,37.4
KHM,2012,0.37285504,2601.93,2649.3062,84.0,90.0,90.0,68.3714,1.2190014,1,14945090.0,4.94,44.463593,53.21,42.3
KHM,2013,0.37084115,2590.54,2813.6704,79.0,71.0,86.0,68.7548,1.229204,1,15170210.0,6.0,47.689106,49.52,50.9
KHM,2014,0.43530843,2603.4897,2982.7285,83.0,91.0,90.0,69.1174,1.2611417,1,15396771.0,14.0,50.92371,46.0,56.1
KHM,2015,0.5239673,2641.8994,3149.8743,85.0,91.0,91.0,69.3977,1.3452047,1,15623253.0,6.43319,54.16652,42.47,62.7
KHM,2016,0.67139864,2651.1594,3312.0815,85.0,89.0,91.0,69.6352,1.439557,1,15852802.0,32.3985,57.417023,37.54,68.8
KHM,2017,0.75199807,2673.8494,3488.5952,85.0,89.0,90.0,69.8424,1.5618165,1,16073374.0,32.9003,60.674416,38.21,89.1
