Code,Year,Daily calorie supply per person
OWID_SDN,1979,1974.9746
OWID_SDN,1980,1947.2612
OWID_SDN,1981,1936.2004
OWID_SDN,1982,1824.3156
OWID_SDN,1983,1904.3671
OWID_SDN,1984,1695.0132
OWID_SDN,1985,1908.9304
OWID_SDN,1986,1963.536
OWID_SDN,1987,1896.594
OWID_SDN,1988,1995.6105
OWID_SDN,1989,1925.1057
OWID_SDN,1990,1909.8881
OWID_SDN,1991,2027.0021
OWID_SDN,1992,2025.1001
OWID_SDN,1993,2117.1272
OWID_SDN,1994,2162.5464
OWID_SDN,1995,2186.6301
OWID_SDN,1996,2182.025
OWID_SDN,1997,2182.2278
OWID_SDN,1998,2198.7441
OWID_SDN,1999,2210.9253
OWID_SDN,2000,2228.0918
OWID_SDN,2001,2260.4194
OWID_SDN,2002,2282.392
OWID_SDN,2003,2272.3157
OWID_SDN,2004,2253.8318
OWID_SDN,2005,2269.8447
OWID_SDN,2006,2296.0095
OWID_SDN,2007,2299.6338
OWID_SDN,2008,2287.3008
OWID_SDN,2009,2274.5334
OWID_SDN,2010,2240.2678
OWID_SDN,2011,2200.6326
SUR,1961,2086.4675
SUR,1962,2083.6687
SUR,1963,2099.7031
SUR,1964,2329.6436
SUR,1965,2256.492
SUR,1966,2186.455
SUR,1967,2233.9072
SUR,1968,2244.664
SUR,1969,2285.733
SUR,1970,2182.2898
SUR,1971,2114.5686
SUR,1972,2087.3433
SUR,1973,2076.3513
SUR,1974,2076.9539
SUR,1975,2065.7393
SUR,1976,2100.6165
SUR,1977,2145.5361
SUR,1978,2188.702
SUR,1979,2204.8452
SUR,1980,2343.8477
SUR,1981,2256.9006
SUR,1982,2281.8843
SUR,1983,2408.9534
SUR,1984,2579.2644
SUR,1985,2543.7048
SUR,1986,2412.1792
SUR,1987,2465.7878
SUR,1988,2428.9475
SUR,1989,2423.0256
SUR,1990,2412.4
SUR,1991,2534.597
SUR,1992,2515.3926
SUR,1993,2570.1443
SUR,1994,2558.324
SUR,1995,2585.8928
SUR,1996,2603.6497
SUR,1997,2543.614
SUR,1998,2542.8835
SUR,1999,2454.056
SUR,2000,2493.491
SUR,2001,2436.13
SUR,2002,2471.6956
SUR,2003,2460.8635
SUR,2004,2452.8748
SUR,2005,2516.7478
SUR,2006,2531.7188
SUR,2007,2564.2812
SUR,2008,2535.449
SUR,2009,2617.315
SUR,2010,2667.2466
SUR,2011,2620.5078
SUR,2012,2645.423
SUR,2013,2676.3513
SUR,2014,2665.1035
SUR,2015,2623.4019
SUR,2016,2607.5178
SUR,2017,2606.1462
SUR,2018,2631.3306
SUR,2019,2664.7205
SUR,2020,2647.47
SUR,2021,2610.829
SUR,2022,2587.8499
SUR,2023,2539.062
SWE,1947,2871
SWE,1948,3108
SWE,1961,2847.65
SWE,1962,2821.3936
SWE,1963,2815.783
SWE,1964,2902.2388
SWE,1965,2861.9536
SWE,1966,2874.4163
SWE,1967,2860.6707
SWE,1968,2831.876
SWE,1969,2815.2043
SWE,1970,2876.2217
SWE,1971,2902.0928
SWE,1972,2861.8499
SWE,1973,2865.1072
SWE,1974,2888.958
SWE,1975,2932.1284
SWE,1976,3008.7583
SWE,1977,2966.9495
SWE,1978,2933.6548
SWE,1979,2968.4478
SWE,1980,2991.1907
SWE,1981,2964.8362
SWE,1982,2980.2197
SWE,1983,2983.9553
SWE,1984,3053.0908
SWE,1985,2977.2678
SWE,1986,2977.957
SWE,1987,2904.644
SWE,1988,2958.2205
SWE,1989,2983.6228
SWE,1990,2973.149
SWE,1991,2942.0154
SWE,1992,3056.6716
SWE,1993,3144.1829
SWE,1994,3090.0974
SWE,1995,3088.2456
SWE,1996,3041.9805
SWE,1997,3091.7026
SWE,1998,3066.5972
SWE,1999,3117.2188
SWE,2000,3098.9653
SWE,2001,3121.1843
SWE,2002,3128.0698
SWE,2003,3118.269
SWE,2004,3142.5195
SWE,2005,3122.079
SWE,2006,3094.1902
SWE,2007,3092.6196
SWE,2008,3133.1218
SWE,2009,3129.786
SWE,2010,3203.9287
SWE,2011,3221.4587
SWE,2012,3230.4243
SWE,2013,3230.12
SWE,2014,3258.1873
SWE,2015,3229.3293
SWE,2016,3223.1099
SWE,2017,3200.7388
SWE,2018,3166.42
SWE,2019,3233.4631
SWE,2020,3265.3228
SWE,2021,3298.1887
SWE,2022,3327.3516
SWE,2023,3366.779
CHE,1947,3050
CHE,1948,2996
CHE,1961,3548.937
CHE,1962,3438.819
CHE,1963,3359.456
CHE,1964,3410.1938
CHE,1965,3429.4622
CHE,1966,3442.4363
CHE,1967,3303.1472
CHE,1968,3416.4238
CHE,1969,3415.075
CHE,1970,3491.253
CHE,1971,3455.701
CHE,1972,3527.0144
CHE,1973,3541.0154
CHE,1974,3413.795
CHE,1975,3235.8584
CHE,1976,3342.5842
CHE,1977,3527.1719
CHE,1978,3472.949
CHE,1979,3407.6353
CHE,1980,3503.193
CHE,1981,3500.6277
CHE,1982,3453.3313
CHE,1983,3432.2285
CHE,1984,3399.004
CHE,1985,3400.1216
CHE,1986,3420.8105
CHE,1987,3432.2373
CHE,1988,3426.9294
CHE,1989,3406.667
CHE,1990,3420.9236
CHE,1991,3321.935
CHE,1992,3389.631
CHE,1993,3334.717
CHE,1994,3315.9946
CHE,1995,3299.9573
CHE,1996,3334.3867
CHE,1997,3318.3926
CHE,1998,3328.7341
CHE,1999,3320.6877
CHE,2000,3431.3794
CHE,2001,3368.1238
CHE,2002,3418.6545
CHE,2003,3411.1973
CHE,2004,3393.8887
CHE,2005,3375.6013
CHE,2006,3433.5999
CHE,2007,3436.911
CHE,2008,3450.0806
CHE,2009,3467.3984
CHE,2010,3456.12
CHE,2011,3498.666
CHE,2012,3406.1914
CHE,2013,3421.4104
CHE,2014,3454.331
CHE,2015,3418.866
CHE,2016,3382.639
CHE,2017,3410.72
CHE,2018,3416.5996
CHE,2019,3417.578
CHE,2020,3483.3694
CHE,2021,3440.0203
CHE,2022,3460.6296
CHE,2023,3402.3882
SYR,2010,3089.2505
SYR,2011,3056.9194
SYR,2012,2937.6294
SYR,2013,2881.8298
SYR,2014,2844.44
SYR,2015,2798.4604
SYR,2016,2683.9292
SYR,2017,2623.5598
SYR,2018,2525.83
SYR,2019,2486.6292
SYR,2020,2421.3398
SYR,2021,2390.0803
SYR,2022,2348.6
SYR,2023,2259.3596
TWN,1961,2395.547
TWN,1962,2336.188
TWN,1963,2293.519
TWN,1964,2360.8599
TWN,1965,2337.1162
TWN,1966,2349.7773
TWN,1967,2357.9875
TWN,1968,2413.4546
TWN,1969,2482.486
TWN,1970,2553.9597
TWN,1971,2585.4521
TWN,1972,2643.937
TWN,1973,2667.6147
TWN,1974,2718.6855
TWN,1975,2784.5999
TWN,1976,2766.2607
TWN,1977,2772.313
TWN,1978,2779.964
TWN,1979,2796.1096
TWN,1980,2728.6348
TWN,1981,2678.761
TWN,1982,2665.337
TWN,1983,2619.5146
TWN,1984,2596.028
TWN,1985,2660.1685
TWN,1986,2695.0967
TWN,1987,2730.858
TWN,1988,2775.6062
TWN,1989,2856.712
TWN,1990,2895.0703
TWN,1991,2935.2922
TWN,1992,2921.5437
TWN,1993,3003.89
TWN,1994,3010.18
TWN,1995,3022.9177
TWN,1996,3049.1812
TWN,1997,3052.529
TWN,1998,3006.0295
TWN,1999,3044.4766
TWN,2000,3063.433
TWN,2001,2964.6868
TWN,2002,2962.6377
TWN,2003,2961.1575
TWN,2004,2965.9888
TWN,2005,2972.3235
TWN,2006,2938.397
TWN,2007,2954.4768
TWN,2008,2915.3408
TWN,2009,2927.3013
TWN,2010,2943.1602
TWN,2011,2918.2402
TWN,2012,2909.8896
TWN,2013,2925.06
TWN,2014,2933.6611
TWN,2015,2938.2988
TWN,2016,2931.69
TWN,2017,2930.44
TWN,2018,2959.5803
TWN,2019,2975.9604
TWN,2020,2971.98
TWN,2021,2953.45
TWN,2022,2974.3403
TWN,2023,2958.3508
TJK,1992,1999.2461
TJK,1993,2028.0065
TJK,1994,1987.3567
TJK,1995,1919.3826
TJK,1996,1868.798
TJK,1997,1850.7711
TJK,1998,1883.8076
TJK,1999,1901.6278
TJK,2000,1928.2229
TJK,2001,1925.7521
TJK,2002,1904.0399
TJK,2003,1918.2302
TJK,2004,1942.1176
TJK,2005,2021.7334
TJK,2006,2033.0189
TJK,2007,2040.051
TJK,2008,2064.012
TJK,2009,2084.8965
TJK,2010,2255.7988
TJK,2011,2293.5105
TJK,2012,2306.0781
TJK,2013,2308.8762
TJK,2014,2358.4973
TJK,2015,2421.4402
TJK,2016,2482.292
TJK,2017,2554.4521
TJK,2018,2628.536
TJK,2019,2710.66
TJK,2020,2702.9792
TJK,2021,2710.8794
TJK,2022,2734.7979
TJK,2023,2711.688
TZA,1947,2163
TZA,1961,1777.7244
TZA,1962,1790.8953
TZA,1963,1815.904
TZA,1964,1732.261
TZA,1965,1774.2369
TZA,1966,1851.3796
TZA,1967,1742.7845
TZA,1968,1732.0486
TZA,1969,1727.5604
TZA,1970,1727.2606
TZA,1971,1685.8279
TZA,1972,1697.0055
TZA,1973,1811.7233
TZA,1974,1889.4225
TZA,1975,2145.4668
TZA,1976,2186.62
TZA,1977,2175.0618
TZA,1978,2154.3896
TZA,1979,2177.2925
TZA,1980,2165.7314
TZA,1981,2142.1506
TZA,1982,2176.252
TZA,1983,2144.8733
TZA,1984,2177.8245
TZA,1985,2191.6326
TZA,1986,2190.912
TZA,1987,2194.226
TZA,1988,2144.045
TZA,1989,2204.7693
TZA,1990,2134.632
TZA,1991,2194.0583
TZA,1992,2127.6885
TZA,1993,2086.9778
TZA,1994,2057.4314
TZA,1995,2000.6361
TZA,1996,2029.0728
TZA,1997,2004.5018
TZA,1998,2074.2798
TZA,1999,2052.7415
TZA,2000,1991.0048
TZA,2001,2013.4989
TZA,2002,2090.5906
TZA,2003,1965.4337
TZA,2004,2079.0256
TZA,2005,2114.4976
TZA,2006,2122.2493
TZA,2007,2198.134
TZA,2008,2121.146
TZA,2009,2133.2944
TZA,2010,2245.9797
TZA,2011,2295.25
TZA,2012,2325.99
TZA,2013,2364.0898
TZA,2014,2376.8901
TZA,2015,2378.7903
TZA,2016,2392.75
TZA,2017,2379.63
TZA,2018,2362.9802
TZA,2019,2387.13
TZA,2020,2402.09
TZA,2021,2417.57
TZA,2022,2474.09
TZA,2023,2518.33
THA,1947,2110
THA,1948,2020
THA,1961,1980.2542
THA,1962,2107.9243
THA,1963,2218.0774
THA,1964,2208.7085
THA,1965,2107.1526
THA,1966,2329.594
THA,1967,2161.1077
THA,1968,2226.1362
THA,1969,2238.9543
THA,1970,2246.3171
THA,1971,2254.6812
THA,1972,2234.302
THA,1973,2336.6433
THA,1974,2346.2173
THA,1975,2352.408
THA,1976,2298.7126
THA,1977,2253.3623
THA,1978,2452.658
THA,1979,2267.0657
THA,1980,2251.7122
THA,1981,2280.3096
THA,1982,2108.0122
THA,1983,2229.4033
THA,1984,2168.791
THA,1985,2139.4177
THA,1986,2170.7502
THA,1987,2144.204
THA,1988,2159.0786
THA,1989,2136.9368
THA,1990,2253.4656
THA,1991,2322.8215
THA,1992,2316.484
THA,1993,2291.1108
THA,1994,2372.3345
THA,1995,2410.332
THA,1996,2542.7144
THA,1997,2517.3586
THA,1998,2573.8137
THA,1999,2530.242
THA,2000,2576.5244
THA,2001,2554.4224
THA,2002,2610.83
THA,2003,2626.5164
THA,2004,2636.2144
THA,2005,2701.1128
THA,2006,2767.2837
THA,2007,2723.733
THA,2008,2698.4988
THA,2009,2659.989
THA,2010,2742.8904
THA,2011,2730.82
THA,2012,2752.7205
THA,2013,2722.84
THA,2014,2760.6902
THA,2015,2775.6404
THA,2016,2763.2002
THA,2017,2751.9402
THA,2018,2777.13
THA,2019,2800.6006
THA,2020,2850.4597
THA,2021,2858.2896
THA,2022,2861.8303
THA,2023,2855.2698
TGO,1961,1914.5424
TGO,1962,2043.9824
TGO,1963,1975.8866
TGO,1964,2041.2732
TGO,1965,2094.564
TGO,1966,2062.9412
TGO,1967,2146.0054
TGO,1968,2048.691
TGO,1969,1941.1669
TGO,1970,1971.043
TGO,1971,2068.1343
TGO,1972,2045.3518
TGO,1973,1929.863
TGO,1974,1811.084
TGO,1975,1763.5365
TGO,1976,1694.4781
TGO,1977,1667.8958
TGO,1978,1760.665
TGO,1979,1894.8699
TGO,1980,1908.7664
TGO,1981,1888.9495
TGO,1982,1846.2971
TGO,1983,1746.364
TGO,1984,1782.5289
TGO,1985,1926.5973
TGO,1986,1756.9248
TGO,1987,1674.0616
TGO,1988,1842.3494
TGO,1989,1866.5007
TGO,1990,1980.792
TGO,1991,1823.2822
TGO,1992,1784.6575
TGO,1993,1900.5847
TGO,1994,2021.719
TGO,1995,1987.167
TGO,1996,2026.2516
TGO,1997,2053.236
TGO,1998,2018.2174
TGO,1999,2037.5718
TGO,2000,2054.8289
TGO,2001,2038.4637
TGO,2002,2041.7325
TGO,2003,2082.887
TGO,2004,2128.3035
TGO,2005,2121.3499
TGO,2006,2159.6814
TGO,2007,2163.9573
TGO,2008,2177.1523
TGO,2009,2194.3298
TGO,2010,2356.276
TGO,2011,2353.519
TGO,2012,2330.8142
TGO,2013,2354.012
TGO,2014,2367.5156
TGO,2015,2291.432
TGO,2016,2339.9382
TGO,2017,2317.087
TGO,2018,2303.4924
TGO,2019,2372.7688
TGO,2020,2431.3953
TGO,2021,2484.6829
TGO,2022,2527.3928
TON,2019,2897.3364
TON,2020,2922.7793
TON,2021,3032.4475
TON,2022,2968.9226
TON,2023,3058.67
TTO,1961,2282.8772
TTO,1962,2357.451
TTO,1963,2356.9387
TTO,1964,2354.0044
TTO,1965,2371.273
TTO,1966,2374.7676
TTO,1967,2324.6116
TTO,1968,2225.1626
TTO,1969,2370.0757
TTO,1970,2348.1118
TTO,1971,2409.576
TTO,1972,2399.283
TTO,1973,2451.1401
TTO,1974,2543.348
TTO,1975,2484.6309
TTO,1976,2597.9214
TTO,1977,2582.7559
TTO,1978,2704.9048
TTO,1979,2703.2578
TTO,1980,2888.1748
TTO,1981,2882.9934
TTO,1982,2918.874
TTO,1983,2944.3267
TTO,1984,2964.4436
TTO,1985,2848.1838
TTO,1986,2978.8652
TTO,1987,2881.0745
TTO,1988,2722.3591
TTO,1989,2620.4126
TTO,1990,2562.6367
TTO,1991,2599.9902
TTO,1992,2497.966
TTO,1993,2473.4778
TTO,1994,2474.089
TTO,1995,2515.4902
TTO,1996,2552.8677
TTO,1997,2526.1755
TTO,1998,2567.9783
TTO,1999,2572.8923
TTO,2000,2668.0457
TTO,2001,2717.5447
TTO,2002,2676.8577
TTO,2003,2636.639
TTO,2004,2661.7195
TTO,2005,2643.8064
TTO,2006,2686.161
TTO,2007,2729.6045
TTO,2008,2712.3936
TTO,2009,2725.5188
TTO,2010,2961.5552
TTO,2011,3023.5984
TTO,2012,3046.8516
TTO,2013,3075.1926
TTO,2014,3044.6094
TTO,2015,3046.5598
TTO,2016,3031.178
TTO,2017,3048.3894
TTO,2018,3033.4058
TTO,2019,3022.9736
TTO,2020,3029.9277
TTO,2021,2999.2
TTO,2022,2965.0642
TTO,2023,2945.6843
TUN,1947,1498
TUN,1948,1545
TUN,1961,2082.6077
TUN,1962,2160.1482
TUN,1963,2227.7615
TUN,1964,2239.3184
TUN,1965,2328.267
TUN,1966,2251.359
TUN,1967,2358.311
TUN,1968,2346.8994
TUN,1969,2257.9775
TUN,1970,2297.5781
TUN,1971,2387.4526
TUN,1972,2524.5764
TUN,1973,2505.7158
TUN,1974,2573.2869
TUN,1975,2546.5725
TUN,1976,2493.2495
TUN,1977,2585.6567
TUN,1978,2662.5613
TUN,1979,2685.3691
TUN,1980,2818.751
TUN,1981,2742.99
TUN,1982,2751.684
TUN,1983,2898.9395
TUN,1984,2957.763
TUN,1985,2972.6548
TUN,1986,3038.0393
TUN,1987,3021.947
TUN,1988,3069.3652
TUN,1989,3069.3489
TUN,1990,3082.1985
TUN,1991,3044.1
TUN,1992,3077.55
TUN,1993,3098.5708
TUN,1994,3049.3323
TUN,1995,3064.1926
TUN,1996,3137.9304
TUN,1997,3182.5107
TUN,1998,3235.6123
TUN,1999,3302.3806
TUN,2000,3180.4397
TUN,2001,3185.1658
TUN,2002,3120.1108
TUN,2003,3167.7349
TUN,2004,3177.977
TUN,2005,3155.7996
TUN,2006,3214.0315
TUN,2007,3199.7693
TUN,2008,3254.5066
TUN,2009,3291.262
TUN,2010,3299.839
TUN,2011,3314.8599
TUN,2012,3341.7004
TUN,2013,3335.3486
TUN,2014,3370.1086
TUN,2015,3389.0671
TUN,2016,3380.6682
TUN,2017,3394.9087
TUN,2018,3445.3884
TUN,2019,3500.1487
TUN,2020,3527.4004
TUN,2021,3531.2686
TUN,2022,3468.0479
TUN,2023,3431.5388
TUR,1947,2173
TUR,1948,2506
TUR,1961,2866.5984
TUR,1962,2816.962
TUR,1963,2899.3203
TUR,1964,2884.9495
TUR,1965,2867.565
TUR,1966,2958.833
TUR,1967,2922.6663
TUR,1968,2932.5525
TUR,1969,2904.487
TUR,1970,2980.9893
TUR,1971,3048.4312
TUR,1972,3100.7847
TUR,1973,3019.4187
TUR,1974,3033.4578
TUR,1975,3149.9138
TUR,1976,3228.1792
TUR,1977,3172.4033
TUR,1978,3175.8904
TUR,1979,3255.7273
TUR,1980,3331.9536
TUR,1981,3242.1328
TUR,1982,3318.474
TUR,1983,3329.7788
TUR,1984,3318.987
TUR,1985,3518.0422
TUR,1986,3505.875
TUR,1987,3568.1487
TUR,1988,3597.8887
TUR,1989,3593.607
TUR,1990,3638.8262
TUR,1991,3586.8962
TUR,1992,3570.8435
TUR,1993,3584.5046
TUR,1994,3577.6704
TUR,1995,3562.6548
TUR,1996,3536.7698
TUR,1997,3461.741
TUR,1998,3518.739
TUR,1999,3486.4856
TUR,2000,3535.954
TUR,2001,3503.746
TUR,2002,3497.9653
TUR,2003,3487.8298
TUR,2004,3517.1016
TUR,2005,3528.3647
TUR,2006,3573.0996
TUR,2007,3565.682
TUR,2008,3534.8
TUR,2009,3559.8455
TUR,2010,3643.0605
TUR,2011,3650.84
TUR,2012,3694.1204
TUR,2013,3708.44
TUR,2014,3666.2998
TUR,2015,3698.8403
TUR,2016,3651.6602
TUR,2017,3699.0195
TUR,2018,3715.94
TUR,2019,3718.11
TUR,2020,3743.5898
TUR,2021,3745.5198
TUR,2022,3825.42
TUR,2023,3892.23
TKM,1992,2520.3005
TKM,1993,2552.1619
TKM,1994,2533.2214
TKM,1995,2537.0571
TKM,1996,2511.461
TKM,1997,2539.5713
TKM,1998,2550.9968
TKM,1999,2577.9827
TKM,2000,2566.4297
TKM,2001,2553.7612
TKM,2002,2586.701
TKM,2003,2620.303
TKM,2004,2665.816
TKM,2005,2660.51
TKM,2006,2644.919
TKM,2007,2687.4392
TKM,2008,2642.5461
TKM,2009,2624.854
TKM,2010,2832.1719
TKM,2011,2803.5535
TKM,2012,2823.941
TKM,2013,2829.966
TKM,2014,2914.497
TKM,2015,2912.1685
TKM,2016,2889.5095
TKM,2017,2896.3079
TKM,2018,2878.5188
TKM,2019,2847.2988
TKM,2020,2863.278
TKM,2021,2871.1692
TKM,2022,2827.3972
TKM,2023,2814.1611
TUV,2019,2986.817
TUV,2020,3129.6885
TUV,2021,3204.782
TUV,2022,3262.1162
TUV,2023,3295.2153
OWID_USS,1961,3103.3972
OWID_USS,1962,3166.409
OWID_USS,1963,3215.688
OWID_USS,1964,3219.8867
OWID_USS,1965,3230.1694
OWID_USS,1966,3225.389
OWID_USS,1967,3254.6047
OWID_USS,1968,3312.046
OWID_USS,1969,3309.8638
OWID_USS,1970,3366.6067
OWID_USS,1971,3344.9053
OWID_USS,1972,3298.1926
OWID_USS,1973,3340.5288
OWID_USS,1974,3373.2585
OWID_USS,1975,3355.6301
OWID_USS,1976,3414.6602
OWID_USS,1977,3370.6377
OWID_USS,1978,3386.3672
OWID_USS,1979,3381.762
OWID_USS,1980,3377.0752
OWID_USS,1981,3355.0906
OWID_USS,1982,3376.7336
OWID_USS,1983,3382.8843
OWID_USS,1984,3382.1287
OWID_USS,1985,3373.2378
OWID_USS,1986,3355.5088
OWID_USS,1987,3392.8472
OWID_USS,1988,3381.466
OWID_USS,1989,3333.541
OWID_USS,1990,3356.5864
OWID_USS,1991,3015.039
UGA,1947,2100
UGA,1961,2060.5098
UGA,1962,2034.5143
UGA,1963,2064.5342
UGA,1964,2040.6133
UGA,1965,2095.5994
UGA,1966,1978.9685
UGA,1967,2161.4558
UGA,1968,2178.8064
UGA,1969,2154.684
UGA,1970,2210.1294
UGA,1971,2176.842
UGA,1972,2226.8357
UGA,1973,2132.5344
UGA,1974,2176.9026
UGA,1975,2181.9768
UGA,1976,2225.723
UGA,1977,2202.3792
UGA,1978,2126.6982
UGA,1979,2008.2634
UGA,1980,1934.1505
UGA,1981,2006.9274
UGA,1982,2139.7324
UGA,1983,2249.7573
UGA,1984,2123.269
UGA,1985,2030.7637
UGA,1986,2054.2212
UGA,1987,2110.7366
UGA,1988,2183.8628
UGA,1989,2313.0127
UGA,1990,2325.3726
UGA,1991,2272.0125
UGA,1992,2220.35
UGA,1993,2241.2512
UGA,1994,2225.918
UGA,1995,2244.1504
UGA,1996,2147.7017
UGA,1997,2177.575
UGA,1998,2292.5884
UGA,1999,2273.2449
UGA,2000,2293.0554
UGA,2001,2311.5405
UGA,2002,2367.4263
UGA,2003,2425.919
UGA,2004,2404.0283
UGA,2005,2390.387
UGA,2006,2348.4832
UGA,2007,2292.2317
UGA,2008,2265.354
UGA,2009,2292.559
UGA,2010,2440.76
UGA,2011,2433.9797
UGA,2012,2363.9004
UGA,2013,2336.1094
UGA,2014,2379.2397
UGA,2015,2265.1602
UGA,2016,1996.4497
UGA,2017,2121.3203
UGA,2018,2317.8396
UGA,2019,2050.1104
UGA,2020,2348.99
UGA,2021,2295.26
UGA,2022,2495.4
UGA,2023,2377.6997
UKR,1992,3323.5208
UKR,1993,3192.7588
UKR,1994,2940.7444
UKR,1995,2852.0852
UKR,1996,2780.833
UKR,1997,2833.4954
UKR,1998,2806.217
UKR,1999,2756.0903
UKR,2000,2866.801
UKR,2001,2956.457
UKR,2002,3018.177
UKR,2003,3019.9019
UKR,2004,3158.751
UKR,2005,3179.674
UKR,2006,3216.0266
UKR,2007,3224.6743
UKR,2008,3271.7778
UKR,2009,3149.7148
UKR,2010,3097.0503
UKR,2011,3139.9197
UKR,2012,3121.9104
UKR,2013,3111.2107
UKR,2014,3085.39
UKR,2015,3023.1995
UKR,2016,3012.3098
UKR,2017,2982.7502
UKR,2018,2938.9905
UKR,2019,2894.4507
UKR,2020,2874.8801
UKR,2021,2885.65
UKR,2022,2767.31
UKR,2023,2785.7905
ARE,1961,2052.9993
ARE,1962,2086.567
ARE,1963,2191.9814
ARE,1964,2200.0225
ARE,1965,2260.051
ARE,1966,2422.8396
ARE,1967,2577.8374
ARE,1968,2655.5718
ARE,1969,2461.3853
ARE,1970,2372.1965
ARE,1971,2261.7822
ARE,1972,2268.0708
ARE,1973,2931.2546
ARE,1974,2791.551
ARE,1975,3083.9043
ARE,1976,3191.5205
ARE,1977,3196.864
ARE,1978,3262.8938
ARE,1979,3121.1338
ARE,1980,3391.6243
ARE,1981,3368.631
ARE,1982,3397.4844
ARE,1983,3423.771
ARE,1984,3569.915
ARE,1985,3398.9824
ARE,1986,3326.846
ARE,1987,3392.3125
ARE,1988,3242.3064
ARE,1989,3214.946
ARE,1990,2927.5122
ARE,1991,2921.9558
ARE,1992,3043.1953
ARE,1993,3084.9548
ARE,1994,3178.9968
ARE,1995,3142.2393
ARE,1996,3095.4446
ARE,1997,3017.9246
ARE,1998,2997.084
ARE,1999,2990.5747
ARE,2000,2853.9954
ARE,2001,2792.5264
ARE,2002,2733.6333
ARE,2003,2682.3652
ARE,2004,2713.9111
ARE,2005,2850.616
ARE,2006,3116.9138
ARE,2007,3283.6309
ARE,2008,3396.9817
ARE,2009,3647.8054
ARE,2010,3659.2336
ARE,2011,3695.1917
ARE,2012,3664.599
ARE,2013,3590.8096
ARE,2014,3407.4658
ARE,2015,3278.7788
ARE,2016,3160.549
ARE,2017,3161.19
ARE,2018,3157.29
ARE,2019,3246.758
ARE,2020,3243.9268
ARE,2021,3171.1682
ARE,2022,3129.5715
ARE,2023,3125.0874
GBR,1274,2203
GBR,1304,2056
GBR,1314,1998
GBR,1384,2467
GBR,1424,2146
GBR,1454,2176
GBR,1604,2104
GBR,1654,1945
GBR,1700,2230
GBR,1750,2422
GBR,1800,2455.5
GBR,1850,2525
GBR,1880,2773
GBR,1910,2977
GBR,1930,2810
GBR,1940,3060
GBR,1950,3120
GBR,1960,3280
GBR,1961,3241.328
GBR,1962,3205.1287
GBR,1963,3233.96
GBR,1964,3217.5552
GBR,1965,3249.3564
GBR,1966,3252.3508
GBR,1967,3232.817
GBR,1968,3231.4802
GBR,1969,3248.508
GBR,1970,3288.378
GBR,1971,3251.365
GBR,1972,3173.8303
GBR,1973,3241.3906
GBR,1974,3126.292
GBR,1975,3137.1685
GBR,1976,3183.709
GBR,1977,3177.1665
GBR,1978,3112.104
GBR,1979,3179.2092
GBR,1980,3127.8423
GBR,1981,3102.3865
GBR,1982,3133.4814
GBR,1983,3127.4297
GBR,1984,3139.0706
GBR,1985,3198.123
GBR,1986,3216.079
GBR,1987,3231.0264
GBR,1988,3252.6965
GBR,1989,3221.8306
GBR,1990,3244.2278
GBR,1991,3209.3823
GBR,1992,3271.8345
GBR,1993,3219.5552
GBR,1994,3237.4985
GBR,1995,3188.1968
GBR,1996,3272.9014
GBR,1997,3334.7708
GBR,1998,3359.3857
GBR,1999,3406.9536
GBR,2000,3368.8123
GBR,2001,3407.0483
GBR,2002,3422.8982
GBR,2003,3406.1733
GBR,2004,3447.693
GBR,2005,3434.0225
GBR,2006,3427.0698
GBR,2007,3398.85
GBR,2008,3396.9365
GBR,2009,3381.2556
GBR,2010,3304.41
GBR,2011,3321.1301
GBR,2012,3303.7695
GBR,2013,3330.1301
GBR,2014,3351.7004
GBR,2015,3365.3103
GBR,2016,3345.3
GBR,2017,3370.0098
GBR,2018,3323.6702
GBR,2019,3356.4001
GBR,2020,3355.24
GBR,2021,3322.56
GBR,2022,3337.8503
GBR,2023,3434.5898
USA,1800,2952
USA,1810,2935
USA,1820,2904
USA,1830,2888
USA,1840,3013
USA,1850,2585
USA,1860,2826
USA,1870,3029
USA,1880,3237
USA,1890,3134
USA,1900,3212
USA,1909,3400
USA,1910,3400
USA,1911,3400
USA,1912,3400
USA,1913,3400
USA,1914,3400
USA,1915,3300
USA,1916,3300
USA,1917,3200
USA,1918,3300
USA,1919,3300
USA,1920,3200
USA,1921,3100
USA,1922,3400
USA,1923,3400
USA,1924,3400
USA,1925,3400
USA,1926,3400
USA,1927,3400
USA,1928,3500
USA,1929,3400
USA,1930,3400
USA,1931,3400
USA,1932,3300
USA,1933,3200
USA,1934,3200
USA,1935,3200
USA,1936,3300
USA,1937,3200
USA,1938,3200
USA,1939,3300
USA,1940,3300
USA,1941,3400
USA,1942,3300
USA,1943,3400
USA,1944,3400
USA,1945,3300
USA,1946,3300
USA,1947,3300
USA,1948,3200
USA,1949,3200
USA,1950,3200
USA,1951,3200
USA,1952,3200
USA,1953,3200
USA,1954,3100
USA,1955,3200
USA,1956,3200
USA,1957,3100
USA,1958,3100
USA,1959,3100
USA,1960,3100
USA,1961,2970.8235
USA,1962,2939.9287
USA,1963,2934.214
USA,1964,2993.8093
USA,1965,2982.2195
USA,1966,3008.704
USA,1967,3027.6643
USA,1968,3045.894
USA,1969,3072.6516
USA,1970,3059.5334
USA,1971,3071.6611
USA,1972,3073.7454
USA,1973,3047.6416
USA,1974,3036.453
USA,1975,3037.2866
USA,1976,3167.3796
