Code,Year,Political regime
CZE,1800,0
CZE,1801,0
CZE,1802,0
CZE,1803,0
CZE,1804,0
CZE,1805,0
CZE,1806,0
CZE,1807,0
CZE,1808,0
CZE,1809,0
CZE,1810,0
CZE,1811,0
CZE,1812,0
CZE,1813,0
CZE,1814,0
CZE,1815,0
CZE,1816,0
CZE,1817,0
CZE,1818,0
CZE,1819,0
CZE,1820,0
CZE,1821,0
CZE,1822,0
CZE,1823,0
CZE,1824,0
CZE,1825,0
CZE,1826,0
CZE,1827,0
CZE,1828,0
CZE,1829,0
CZE,1830,0
CZE,1831,0
CZE,1832,0
CZE,1833,0
CZE,1834,0
CZE,1835,0
CZE,1836,0
CZE,1837,0
CZE,1838,0
CZE,1839,0
CZE,1840,0
CZE,1841,0
CZE,1842,0
CZE,1843,0
CZE,1844,0
CZE,1845,0
CZE,1846,0
CZE,1847,0
CZE,1848,0
CZE,1849,0
CZE,1850,0
CZE,1851,0
CZE,1852,0
CZE,1853,0
CZE,1854,0
CZE,1855,0
CZE,1856,0
CZE,1857,0
CZE,1858,0
CZE,1859,0
CZE,1860,0
CZE,1861,0
CZE,1862,0
CZE,1863,0
CZE,1864,0
CZE,1865,0
CZE,1866,0
CZE,1867,0
CZE,1868,0
CZE,1869,0
CZE,1870,0
CZE,1871,0
CZE,1872,0
CZE,1873,0
CZE,1874,0
CZE,1875,0
CZE,1876,0
CZE,1877,0
CZE,1878,0
CZE,1879,0
CZE,1880,0
CZE,1881,0
CZE,1882,0
CZE,1883,0
CZE,1884,0
CZE,1885,0
CZE,1886,0
CZE,1887,0
CZE,1888,0
CZE,1889,0
CZE,1890,0
CZE,1891,0
CZE,1892,0
CZE,1893,0
CZE,1894,0
CZE,1895,0
CZE,1896,0
CZE,1897,0
CZE,1898,0
CZE,1899,0
CZE,1900,0
CZE,1901,0
CZE,1902,0
CZE,1903,0
CZE,1904,0
CZE,1905,0
CZE,1906,0
CZE,1907,0
CZE,1908,0
CZE,1909,0
CZE,1910,0
CZE,1911,0
CZE,1912,0
CZE,1913,0
CZE,1914,0
CZE,1915,0
CZE,1916,0
CZE,1917,0
CZE,1918,0
CZE,1919,0
CZE,1920,2
CZE,1921,2
CZE,1922,2
CZE,1923,2
CZE,1924,2
CZE,1925,2
CZE,1926,2
CZE,1927,2
CZE,1928,2
CZE,1929,2
CZE,1930,2
CZE,1931,2
CZE,1932,2
CZE,1933,2
CZE,1934,2
CZE,1935,2
CZE,1936,2
CZE,1937,2
CZE,1938,2
CZE,1939,0
CZE,1940,0
CZE,1941,0
CZE,1942,0
CZE,1943,0
CZE,1944,0
CZE,1945,0
CZE,1946,1
CZE,1947,1
CZE,1948,0
CZE,1949,0
CZE,1950,0
CZE,1951,0
CZE,1952,0
CZE,1953,0
CZE,1954,0
CZE,1955,0
CZE,1956,0
CZE,1957,0
CZE,1958,0
CZE,1959,0
CZE,1960,0
CZE,1961,0
CZE,1962,0
CZE,1963,0
CZE,1964,0
CZE,1965,0
CZE,1966,0
CZE,1967,0
CZE,1968,0
CZE,1969,0
CZE,1970,0
CZE,1971,0
CZE,1972,0
CZE,1973,0
CZE,1974,0
CZE,1975,0
CZE,1976,0
CZE,1977,0
CZE,1978,0
CZE,1979,0
CZE,1980,0
CZE,1981,0
CZE,1982,0
CZE,1983,0
CZE,1984,0
CZE,1985,0
CZE,1986,0
CZE,1987,0
CZE,1988,0
CZE,1989,0
CZE,1990,3
CZE,1991,3
CZE,1992,3
CZE,1993,3
CZE,1994,3
CZE,1995,3
CZE,1996,3
CZE,1997,3
CZE,1998,3
CZE,1999,3
CZE,2000,3
CZE,2001,3
CZE,2002,3
CZE,2003,3
CZE,2004,3
CZE,2005,3
CZE,2006,3
CZE,2007,3
CZE,2008,3
CZE,2009,3
CZE,2010,3
CZE,2011,3
CZE,2012,3
CZE,2013,3
CZE,2014,3
CZE,2015,3
CZE,2016,3
CZE,2017,3
CZE,2018,3
CZE,2019,3
CZE,2020,2
CZE,2021,2
CZE,2022,3
CZE,2023,3
CZE,2024,3
CZE,2025,3
COD,1900,0
COD,1901,0
COD,1902,0
COD,1903,0
COD,1904,0
COD,1905,0
COD,1906,0
COD,1907,0
COD,1908,0
COD,1909,0
COD,1910,0
COD,1911,0
COD,1912,0
COD,1913,0
COD,1914,0
COD,1915,0
COD,1916,0
COD,1917,0
COD,1918,0
COD,1919,0
COD,1920,0
COD,1921,0
COD,1922,0
COD,1923,0
COD,1924,0
COD,1925,0
COD,1926,0
COD,1927,0
COD,1928,0
COD,1929,0
COD,1930,0
COD,1931,0
COD,1932,0
COD,1933,0
COD,1934,0
COD,1935,0
COD,1936,0
COD,1937,0
COD,1938,0
COD,1939,0
COD,1940,0
COD,1941,0
COD,1942,0
COD,1943,0
COD,1944,0
COD,1945,0
COD,1946,0
COD,1947,0
COD,1948,0
COD,1949,0
COD,1950,0
COD,1951,0
COD,1952,0
COD,1953,0
COD,1954,0
COD,1955,0
COD,1956,0
COD,1957,0
COD,1958,0
COD,1959,0
COD,1960,1
COD,1961,1
COD,1962,1
COD,1963,1
COD,1964,1
COD,1965,0
COD,1966,0
COD,1967,0
COD,1968,0
COD,1969,0
COD,1970,0
COD,1971,0
COD,1972,0
COD,1973,0
COD,1974,0
COD,1975,0
COD,1976,0
COD,1977,0
COD,1978,0
COD,1979,0
COD,1980,0
COD,1981,0
COD,1982,0
COD,1983,0
COD,1984,0
COD,1985,0
COD,1986,0
COD,1987,0
COD,1988,1
COD,1989,1
COD,1990,1
COD,1991,1
COD,1992,1
COD,1997,0
COD,1998,0
COD,1999,0
COD,2000,0
COD,2001,0
COD,2002,0
COD,2003,0
COD,2004,0
COD,2005,0
COD,2006,1
COD,2007,1
COD,2008,1
COD,2009,1
COD,2010,1
COD,2011,1
COD,2012,1
COD,2013,1
COD,2014,1
COD,2015,1
COD,2016,1
COD,2017,1
COD,2018,1
COD,2019,1
COD,2020,1
COD,2021,1
COD,2022,1
COD,2023,1
COD,2024,1
COD,2025,1
OWID_DRV,1945,0
OWID_DRV,1946,1
OWID_DRV,1947,1
OWID_DRV,1948,1
OWID_DRV,1949,1
OWID_DRV,1950,1
OWID_DRV,1951,1
OWID_DRV,1952,1
OWID_DRV,1953,1
OWID_DRV,1954,1
OWID_DRV,1955,1
OWID_DRV,1956,1
OWID_DRV,1957,1
OWID_DRV,1958,1
OWID_DRV,1959,1
OWID_DRV,1960,1
OWID_DRV,1961,1
OWID_DRV,1962,1
OWID_DRV,1963,1
OWID_DRV,1964,1
OWID_DRV,1965,1
OWID_DRV,1966,1
OWID_DRV,1967,1
OWID_DRV,1968,1
OWID_DRV,1969,1
OWID_DRV,1970,1
OWID_DRV,1971,1
OWID_DRV,1972,1
OWID_DRV,1973,1
OWID_DRV,1974,1
OWID_DRV,1975,1
DNK,1789,0
DNK,1790,0
DNK,1791,0
DNK,1792,0
DNK,1793,0
DNK,1794,0
DNK,1795,0
DNK,1796,0
DNK,1797,0
DNK,1798,0
DNK,1799,0
DNK,1800,0
DNK,1801,0
DNK,1802,0
DNK,1803,0
DNK,1804,0
DNK,1805,0
DNK,1806,0
DNK,1807,0
DNK,1808,0
DNK,1809,0
DNK,1810,0
DNK,1811,0
DNK,1812,0
DNK,1813,0
DNK,1814,0
DNK,1815,0
DNK,1816,0
DNK,1817,0
DNK,1818,0
DNK,1819,0
DNK,1820,0
DNK,1821,0
DNK,1822,0
DNK,1823,0
DNK,1824,0
DNK,1825,0
DNK,1826,0
DNK,1827,0
DNK,1828,0
DNK,1829,0
DNK,1830,0
DNK,1831,0
DNK,1832,0
DNK,1833,0
DNK,1834,0
DNK,1835,0
DNK,1836,0
DNK,1837,0
DNK,1838,0
DNK,1839,0
DNK,1840,0
DNK,1841,0
DNK,1842,0
DNK,1843,0
DNK,1844,0
DNK,1845,0
DNK,1846,0
DNK,1847,0
DNK,1848,0
DNK,1849,0
DNK,1850,0
DNK,1851,0
DNK,1852,0
DNK,1853,0
DNK,1854,0
DNK,1855,0
DNK,1856,0
DNK,1857,0
DNK,1858,0
DNK,1859,0
DNK,1860,0
DNK,1861,0
DNK,1862,0
DNK,1863,0
DNK,1864,0
DNK,1865,0
DNK,1866,0
DNK,1867,0
DNK,1868,0
DNK,1869,0
DNK,1870,0
DNK,1871,0
DNK,1872,0
DNK,1873,0
DNK,1874,0
DNK,1875,0
DNK,1876,0
DNK,1877,0
DNK,1878,0
DNK,1879,0
DNK,1880,0
DNK,1881,0
DNK,1882,0
DNK,1883,0
DNK,1884,0
DNK,1885,0
DNK,1886,0
DNK,1887,0
DNK,1888,0
DNK,1889,0
DNK,1890,0
DNK,1891,0
DNK,1892,0
DNK,1893,0
DNK,1894,0
DNK,1895,0
DNK,1896,0
DNK,1897,0
DNK,1898,0
DNK,1899,0
DNK,1900,0
DNK,1901,1
DNK,1902,3
DNK,1903,3
DNK,1904,3
DNK,1905,3
DNK,1906,3
DNK,1907,3
DNK,1908,3
DNK,1909,3
DNK,1910,3
DNK,1911,3
DNK,1912,3
DNK,1913,3
DNK,1914,3
DNK,1915,3
DNK,1916,3
DNK,1917,3
DNK,1918,3
DNK,1919,3
DNK,1920,3
DNK,1921,3
DNK,1922,3
DNK,1923,3
DNK,1924,3
DNK,1925,3
DNK,1926,3
DNK,1927,3
DNK,1928,3
DNK,1929,3
DNK,1930,3
DNK,1931,3
DNK,1932,3
DNK,1933,3
DNK,1934,3
DNK,1935,3
DNK,1936,3
DNK,1937,3
DNK,1938,3
DNK,1939,3
DNK,1940,2
DNK,1941,2
DNK,1942,2
DNK,1943,0
DNK,1944,0
DNK,1945,1
DNK,1946,3
DNK,1947,3
DNK,1948,3
DNK,1949,3
DNK,1950,3
DNK,1951,3
DNK,1952,3
DNK,1953,3
DNK,1954,3
DNK,1955,3
DNK,1956,3
DNK,1957,3
DNK,1958,3
DNK,1959,3
DNK,1960,3
DNK,1961,3
DNK,1962,3
DNK,1963,3
DNK,1964,3
DNK,1965,3
DNK,1966,3
DNK,1967,3
DNK,1968,3
DNK,1969,3
DNK,1970,3
DNK,1971,3
DNK,1972,3
DNK,1973,3
DNK,1974,3
DNK,1975,3
DNK,1976,3
DNK,1977,3
DNK,1978,3
DNK,1979,3
DNK,1980,3
DNK,1981,3
DNK,1982,3
DNK,1983,3
DNK,1984,3
DNK,1985,3
DNK,1986,3
DNK,1987,3
DNK,1988,3
DNK,1989,3
DNK,1990,3
DNK,1991,3
DNK,1992,3
DNK,1993,3
DNK,1994,3
DNK,1995,3
DNK,1996,3
DNK,1997,3
DNK,1998,3
DNK,1999,3
DNK,2000,3
DNK,2001,3
DNK,2002,3
DNK,2003,3
DNK,2004,3
DNK,2005,3
DNK,2006,3
DNK,2007,3
DNK,2008,3
DNK,2009,3
DNK,2010,3
DNK,2011,3
DNK,2012,3
DNK,2013,3
DNK,2014,3
DNK,2015,3
DNK,2016,3
DNK,2017,3
DNK,2018,3
DNK,2019,3
DNK,2020,3
DNK,2021,3
DNK,2022,3
DNK,2023,3
DNK,2024,3
DNK,2025,3
DJI,1900,0
DJI,1901,0
DJI,1902,0
DJI,1903,0
DJI,1904,0
DJI,1905,0
DJI,1906,0
DJI,1907,0
DJI,1908,0
DJI,1909,0
DJI,1910,0
DJI,1911,0
DJI,1912,0
DJI,1913,0
DJI,1914,0
DJI,1915,0
DJI,1916,0
DJI,1917,0
DJI,1918,0
DJI,1919,0
DJI,1920,0
DJI,1921,0
DJI,1922,0
DJI,1923,0
DJI,1924,0
DJI,1925,0
DJI,1926,0
DJI,1927,0
DJI,1928,0
DJI,1929,0
DJI,1930,0
DJI,1931,0
DJI,1932,0
DJI,1933,0
DJI,1934,0
DJI,1935,0
DJI,1936,0
DJI,1937,0
DJI,1938,0
DJI,1939,0
DJI,1940,0
DJI,1941,0
DJI,1942,0
DJI,1943,0
DJI,1944,0
DJI,1945,0
DJI,1946,0
DJI,1947,0
DJI,1948,0
DJI,1949,0
DJI,1950,0
DJI,1951,0
DJI,1952,0
DJI,1953,0
DJI,1954,0
DJI,1955,0
DJI,1956,0
DJI,1957,0
DJI,1958,0
DJI,1959,0
DJI,1960,0
DJI,1961,0
DJI,1962,0
DJI,1963,0
DJI,1964,0
DJI,1965,0
DJI,1966,0
DJI,1967,0
DJI,1968,0
DJI,1969,0
DJI,1970,0
DJI,1971,0
DJI,1972,0
DJI,1973,0
DJI,1974,0
DJI,1975,0
DJI,1976,0
DJI,1977,1
DJI,1978,1
DJI,1979,1
DJI,1980,1
DJI,1981,0
DJI,1982,0
DJI,1983,0
DJI,1984,0
DJI,1985,0
DJI,1986,0
DJI,1987,1
DJI,1988,1
DJI,1989,1
DJI,1990,1
DJI,1991,1
DJI,1992,1
DJI,1993,1
DJI,1994,1
DJI,1995,1
DJI,1996,1
DJI,1997,1
DJI,1998,1
DJI,1999,1
DJI,2000,1
DJI,2001,1
DJI,2002,1
DJI,2003,1
DJI,2004,1
DJI,2005,1
DJI,2006,1
DJI,2007,1
DJI,2008,1
DJI,2009,1
DJI,2010,1
DJI,2011,1
DJI,2012,1
DJI,2013,1
DJI,2014,1
DJI,2015,1
DJI,2016,1
DJI,2017,1
DJI,2018,1
DJI,2019,1
DJI,2020,1
DJI,2021,1
DJI,2022,1
DJI,2023,1
DJI,2024,1
DJI,2025,1
DOM,1789,0
DOM,1790,0
DOM,1791,0
DOM,1792,0
DOM,1793,0
DOM,1794,0
DOM,1795,0
DOM,1796,0
DOM,1797,0
DOM,1798,0
DOM,1799,0
DOM,1800,0
DOM,1801,0
DOM,1802,0
DOM,1803,0
DOM,1804,0
DOM,1805,0
DOM,1806,0
DOM,1807,0
DOM,1808,0
DOM,1809,0
DOM,1810,0
DOM,1811,0
DOM,1812,0
DOM,1813,0
DOM,1814,0
DOM,1815,0
DOM,1816,0
DOM,1817,0
DOM,1818,0
DOM,1819,0
DOM,1820,0
DOM,1821,0
DOM,1822,0
DOM,1844,1
DOM,1845,0
DOM,1846,0
DOM,1847,0
DOM,1848,1
DOM,1849,1
DOM,1850,1
DOM,1851,1
DOM,1852,1
DOM,1853,1
DOM,1854,1
DOM,1855,1
DOM,1856,0
DOM,1857,0
DOM,1858,0
DOM,1859,0
DOM,1860,0
DOM,1861,0
DOM,1862,0
DOM,1863,0
DOM,1864,0
DOM,1865,1
DOM,1866,1
DOM,1868,0
DOM,1869,0
DOM,1870,0
DOM,1871,0
DOM,1872,0
DOM,1873,0
DOM,1874,1
DOM,1875,0
DOM,1876,1
DOM,1877,0
DOM,1878,0
DOM,1880,1
DOM,1881,1
DOM,1882,1
DOM,1883,1
DOM,1884,1
DOM,1885,0
DOM,1886,0
DOM,1887,1
DOM,1888,0
DOM,1889,0
DOM,1890,0
DOM,1891,0
DOM,1892,0
DOM,1893,0
DOM,1894,0
DOM,1895,0
DOM,1896,0
DOM,1897,0
DOM,1898,0
DOM,1899,1
DOM,1900,1
DOM,1901,1
DOM,1902,0
DOM,1903,1
DOM,1904,1
DOM,1905,1
DOM,1906,0
DOM,1907,0
DOM,1908,0
DOM,1909,0
DOM,1910,0
DOM,1911,0
DOM,1913,1
DOM,1914,1
DOM,1915,1
DOM,1916,1
DOM,1917,0
DOM,1918,0
DOM,1919,0
DOM,1920,0
DOM,1921,0
DOM,1922,0
DOM,1923,0
DOM,1924,1
DOM,1925,1
DOM,1926,1
DOM,1927,1
DOM,1928,1
DOM,1929,0
DOM,1930,0
DOM,1931,0
DOM,1932,0
DOM,1933,0
DOM,1934,0
DOM,1935,0
DOM,1936,0
DOM,1937,0
DOM,1938,0
DOM,1939,0
DOM,1940,0
DOM,1941,0
DOM,1942,0
DOM,1943,0
DOM,1944,0
DOM,1945,0
DOM,1946,0
DOM,1947,0
DOM,1948,0
DOM,1949,0
DOM,1950,0
DOM,1951,0
DOM,1952,0
DOM,1953,0
DOM,1954,0
DOM,1955,0
DOM,1956,0
DOM,1957,0
DOM,1958,0
DOM,1959,0
DOM,1960,0
DOM,1961,0
DOM,1962,0
DOM,1963,1
DOM,1964,0
DOM,1965,0
DOM,1966,1
DOM,1967,1
DOM,1968,1
DOM,1969,1
DOM,1970,1
DOM,1971,1
DOM,1972,1
DOM,1973,1
DOM,1974,1
DOM,1975,1
DOM,1976,1
DOM,1977,1
DOM,1978,1
DOM,1979,1
DOM,1980,1
DOM,1981,1
DOM,1982,2
DOM,1983,2
DOM,1984,2
DOM,1985,2
DOM,1986,2
DOM,1987,2
DOM,1988,2
DOM,1989,2
DOM,1990,1
DOM,1991,1
DOM,1992,1
DOM,1993,1
DOM,1994,1
DOM,1995,1
DOM,1996,2
DOM,1997,2
DOM,1998,2
DOM,1999,2
DOM,2000,2
DOM,2001,2
DOM,2002,2
DOM,2003,2
DOM,2004,2
DOM,2005,2
DOM,2006,2
DOM,2007,2
DOM,2008,2
DOM,2009,2
DOM,2010,2
DOM,2011,2
DOM,2012,2
DOM,2013,2
DOM,2014,2
DOM,2015,2
DOM,2016,2
DOM,2017,2
DOM,2018,2
DOM,2019,2
DOM,2020,2
DOM,2021,2
DOM,2022,2
DOM,2023,2
DOM,2024,2
DOM,2025,2
,1807,0
,1808,0
,1809,0
,1810,0
,1811,0
,1812,0
,1813,0
,1814,0
,1815,0
,1816,0
,1817,0
,1818,0
,1819,0
,1820,0
,1821,0
,1822,0
,1823,0
,1824,0
,1825,0
,1826,0
,1827,0
,1828,0
,1829,0
,1830,0
,1831,0
,1832,0
,1833,0
,1834,0
,1835,0
,1836,0
,1837,0
,1838,0
,1839,0
,1840,0
,1841,0
,1842,0
,1843,0
,1844,0
,1845,0
,1846,0
,1847,0
,1848,0
,1849,0
,1850,0
,1851,0
,1852,0
,1853,0
,1854,0
,1855,0
,1856,0
,1857,0
,1858,0
,1859,0
,1860,0
,1861,0
,1862,0
,1863,0
,1864,0
,1865,0
,1866,0
OWID_GDR,1949,0
OWID_GDR,1950,0
OWID_GDR,1951,0
OWID_GDR,1952,0
OWID_GDR,1953,0
OWID_GDR,1954,0
OWID_GDR,1955,0
OWID_GDR,1956,0
OWID_GDR,1957,0
OWID_GDR,1958,0
OWID_GDR,1959,0
OWID_GDR,1960,0
OWID_GDR,1961,0
OWID_GDR,1962,0
OWID_GDR,1963,0
OWID_GDR,1964,0
OWID_GDR,1965,0
OWID_GDR,1966,0
OWID_GDR,1967,0
OWID_GDR,1968,0
OWID_GDR,1969,0
OWID_GDR,1970,0
OWID_GDR,1971,0
OWID_GDR,1972,0
OWID_GDR,1973,0
OWID_GDR,1974,0
OWID_GDR,1975,0
OWID_GDR,1976,0
OWID_GDR,1977,0
OWID_GDR,1978,0
OWID_GDR,1979,0
OWID_GDR,1980,0
OWID_GDR,1981,0
OWID_GDR,1982,0
OWID_GDR,1983,0
OWID_GDR,1984,0
OWID_GDR,1985,0
OWID_GDR,1986,0
OWID_GDR,1987,0
OWID_GDR,1988,0
OWID_GDR,1989,0
OWID_GDR,1990,2
TLS,1900,0
TLS,1901,0
TLS,1902,0
TLS,1903,0
TLS,1904,0
TLS,1905,0
TLS,1906,0
TLS,1907,0
TLS,1908,0
TLS,1909,0
TLS,1910,0
TLS,1911,0
TLS,1912,0
TLS,1913,0
TLS,1914,0
TLS,1915,0
TLS,1916,0
TLS,1917,0
TLS,1918,0
TLS,1919,0
TLS,1920,0
TLS,1921,0
TLS,1922,0
TLS,1923,0
TLS,1924,0
TLS,1925,0
TLS,1926,0
TLS,1927,0
TLS,1928,0
TLS,1929,0
TLS,1930,0
TLS,1931,0
TLS,1932,0
TLS,1933,0
TLS,1934,0
TLS,1935,0
TLS,1936,0
TLS,1937,0
TLS,1938,0
TLS,1939,0
TLS,1940,0
TLS,1941,0
TLS,1942,0
TLS,1943,0
TLS,1944,0
TLS,1945,0
TLS,1946,0
TLS,1947,0
TLS,1948,0
TLS,1949,0
TLS,1950,0
TLS,1951,0
TLS,1952,0
TLS,1953,0
TLS,1954,0
TLS,1955,0
TLS,1956,0
TLS,1957,0
TLS,1958,0
TLS,1959,0
TLS,1960,0
TLS,1961,0
TLS,1962,0
TLS,1963,0
TLS,1964,0
TLS,1965,0
TLS,1966,0
TLS,1967,0
TLS,1968,0
TLS,1969,0
TLS,1970,0
TLS,1971,0
TLS,1972,0
TLS,1973,0
TLS,1974,0
TLS,1975,0
TLS,1976,0
TLS,1977,0
TLS,1978,0
TLS,1979,0
TLS,1980,0
TLS,1981,0
TLS,1982,0
TLS,1983,0
TLS,1984,0
TLS,1985,0
TLS,1986,0
TLS,1987,0
TLS,1988,0
TLS,1989,0
TLS,1990,0
TLS,1991,0
TLS,1992,0
TLS,1993,0
TLS,1994,0
TLS,1995,0
TLS,1996,0
TLS,1997,0
TLS,1998,0
TLS,1999,0
TLS,2000,0
TLS,2001,1
TLS,2002,2
TLS,2003,2
TLS,2004,2
TLS,2005,2
TLS,2006,2
TLS,2007,2
TLS,2008,2
TLS,2009,2
TLS,2010,2
TLS,2011,2
TLS,2012,2
TLS,2013,2
TLS,2014,2
TLS,2015,2
TLS,2016,2
TLS,2017,2
TLS,2018,2
TLS,2019,2
TLS,2020,2
TLS,2021,2
TLS,2022,2
TLS,2023,2
TLS,2024,2
TLS,2025,2
ECU,1830,0
ECU,1831,0
ECU,1832,0
ECU,1833,0
ECU,1834,0
ECU,1835,0
ECU,1836,0
ECU,1837,0
ECU,1838,0
ECU,1839,0
ECU,1840,0
ECU,1841,0
ECU,1842,0
ECU,1843,0
ECU,1844,0
ECU,1845,0
ECU,1846,0
ECU,1847,0
ECU,1848,0
ECU,1849,0
ECU,1850,0
ECU,1851,0
ECU,1852,0
ECU,1853,0
ECU,1854,0
ECU,1855,0
ECU,1857,1
ECU,1858,1
ECU,1859,0
ECU,1860,0
ECU,1861,0
ECU,1862,0
ECU,1863,0
ECU,1864,0
ECU,1866,1
ECU,1867,1
ECU,1869,0
ECU,1870,0
ECU,1871,0
ECU,1872,0
ECU,1873,0
ECU,1874,0
ECU,1876,0
ECU,1877,0
ECU,1878,0
ECU,1879,0
ECU,1880,0
ECU,1881,0
ECU,1882,0
ECU,1883,0
ECU,1884,0
ECU,1885,0
ECU,1886,0
ECU,1887,0
ECU,1889,1
ECU,1890,1
ECU,1891,1
ECU,1893,1
ECU,1894,1
ECU,1895,0
ECU,1896,0
ECU,1897,1
ECU,1898,1
ECU,1899,1
ECU,1900,1
ECU,1901,1
ECU,1902,1
ECU,1903,1
ECU,1904,1
ECU,1905,1
ECU,1906,0
ECU,1907,0
ECU,1908,0
ECU,1909,0
ECU,1910,0
ECU,1911,1
ECU,1912,1
ECU,1913,1
ECU,1914,1
ECU,1915,1
ECU,1916,1
ECU,1917,1
ECU,1918,1
ECU,1919,1
ECU,1920,1
ECU,1921,1
ECU,1922,1
ECU,1923,1
ECU,1924,1
ECU,1925,0
ECU,1926,1
ECU,1927,1
ECU,1928,1
ECU,1929,1
ECU,1930,1
ECU,1931,1
ECU,1932,1
ECU,1933,1
ECU,1934,1
ECU,1935,0
ECU,1936,0
ECU,1937,0
ECU,1938,1
ECU,1939,1
ECU,1940,1
ECU,1941,1
ECU,1942,1
ECU,1943,1
ECU,1944,0
ECU,1945,0
ECU,1946,0
ECU,1947,1
ECU,1948,1
ECU,1949,1
ECU,1950,1
ECU,1951,1
ECU,1952,1
ECU,1953,1
ECU,1954,1
ECU,1955,1
ECU,1956,1
ECU,1957,1
ECU,1958,1
ECU,1959,1
ECU,1960,1
ECU,1961,1
ECU,1962,1
ECU,1963,0
ECU,1964,0
ECU,1965,0
ECU,1966,0
ECU,1967,0
ECU,1968,1
ECU,1969,1
ECU,1970,1
ECU,1972,0
ECU,1973,0
ECU,1974,0
ECU,1975,0
ECU,1976,0
ECU,1977,0
ECU,1978,0
ECU,1979,1
ECU,1980,2
ECU,1981,2
ECU,1982,2
ECU,1983,2
ECU,1984,2
ECU,1985,2
ECU,1986,2
ECU,1987,2
ECU,1988,2
ECU,1989,2
ECU,1990,2
ECU,1991,2
ECU,1992,2
ECU,1993,2
ECU,1994,2
ECU,1995,2
ECU,1996,2
ECU,1997,2
ECU,1998,2
ECU,1999,2
ECU,2000,2
ECU,2001,2
ECU,2002,2
ECU,2003,2
ECU,2004,2
ECU,2005,2
ECU,2006,2
ECU,2007,2
ECU,2008,2
ECU,2009,2
ECU,2010,2
ECU,2011,2
ECU,2012,2
ECU,2013,2
ECU,2014,2
ECU,2015,2
ECU,2016,2
ECU,2017,2
ECU,2018,2
ECU,2019,2
ECU,2020,2
ECU,2021,2
ECU,2022,2
ECU,2023,2
ECU,2024,2
ECU,2025,2
EGY,1789,0
EGY,1790,0
EGY,1791,0
EGY,1792,0
EGY,1793,0
EGY,1794,0
EGY,1795,0
EGY,1796,0
EGY,1797,0
EGY,1798,0
EGY,1799,0
EGY,1800,0
EGY,1801,0
EGY,1802,0
EGY,1803,0
EGY,1804,0
EGY,1805,0
EGY,1806,0
EGY,1807,0
EGY,1808,0
EGY,1809,0
EGY,1810,0
EGY,1811,0
EGY,1812,0
EGY,1813,0
EGY,1814,0
EGY,1815,0
EGY,1816,0
EGY,1817,0
EGY,1818,0
EGY,1819,0
EGY,1820,0
EGY,1821,0
EGY,1822,0
EGY,1823,0
EGY,1824,0
EGY,1825,0
EGY,1826,0
EGY,1827,0
EGY,1828,0
EGY,1829,0
EGY,1830,0
EGY,1831,0
EGY,1832,0
EGY,1833,0
EGY,1834,0
EGY,1835,0
EGY,1836,0
EGY,1837,0
EGY,1838,0
EGY,1839,0
EGY,1840,0
EGY,1841,0
EGY,1842,0
EGY,1843,0
EGY,1844,0
EGY,1845,0
EGY,1846,0
EGY,1847,0
EGY,1848,0
EGY,1849,0
EGY,1850,0
EGY,1851,0
EGY,1852,0
EGY,1853,0
EGY,1854,0
EGY,1855,0
EGY,1856,0
EGY,1857,0
EGY,1858,0
EGY,1859,0
EGY,1860,0
EGY,1861,0
EGY,1862,0
EGY,1863,0
EGY,1864,0
EGY,1865,0
EGY,1866,0
EGY,1867,0
EGY,1868,0
EGY,1869,0
EGY,1870,0
EGY,1871,0
EGY,1872,0
EGY,1873,0
EGY,1874,0
EGY,1875,0
EGY,1876,0
EGY,1877,0
EGY,1878,0
EGY,1879,0
EGY,1880,0
EGY,1881,0
EGY,1882,0
EGY,1883,0
EGY,1884,0
EGY,1885,0
EGY,1886,0
EGY,1887,0
EGY,1888,0
EGY,1889,0
EGY,1890,0
EGY,1891,0
EGY,1892,0
EGY,1893,0
EGY,1894,0
EGY,1895,0
EGY,1896,0
EGY,1897,0
EGY,1898,0
EGY,1899,0
EGY,1900,0
EGY,1901,0
EGY,1902,0
EGY,1903,0
EGY,1904,0
EGY,1905,0
EGY,1906,0
EGY,1907,0
EGY,1908,0
EGY,1909,0
EGY,1910,0
EGY,1911,0
EGY,1912,0
EGY,1913,0
EGY,1914,0
EGY,1915,0
EGY,1916,0
EGY,1917,0
EGY,1918,0
EGY,1919,0
EGY,1920,0
EGY,1921,0
EGY,1922,0
EGY,1923,0
EGY,1924,0
EGY,1925,0
EGY,1926,0
EGY,1927,0
EGY,1928,0
EGY,1929,0
EGY,1930,0
EGY,1931,0
EGY,1932,0
EGY,1933,0
EGY,1934,0
EGY,1935,0
EGY,1936,0
EGY,1937,0
EGY,1938,0
EGY,1939,0
EGY,1940,0
EGY,1941,0
EGY,1942,0
EGY,1943,0
EGY,1944,0
EGY,1945,1
EGY,1946,1
EGY,1947,1
EGY,1948,1
EGY,1949,1
EGY,1950,1
EGY,1951,1
EGY,1952,1
EGY,1953,0
EGY,1954,0
EGY,1955,0
EGY,1956,0
EGY,1957,0
EGY,1958,0
EGY,1959,0
EGY,1960,0
EGY,1961,0
EGY,1962,0
EGY,1963,0
EGY,1964,0
EGY,1965,0
EGY,1966,0
EGY,1967,0
EGY,1968,0
EGY,1969,0
EGY,1970,0
EGY,1971,0
